episode,reward,revenue
729,-80505.99772801611,1045930.6647719844
730,1854084.7375584925,1815077.6283319024
731,1542837.2154224075,1557468.0289372634
732,1383928.7448846668,1419139.1097961573
733,1247726.2520877672,1675245.1887183797
734,1100007.873082033,1218057.5891046345
735,1486745.1522367697,1489987.3183977467
736,-712720.6718763238,680292.932318676
737,1786533.243844682,1769792.2307829892
738,985144.5490855091,1131760.6313843972
739,1697730.08304435,1691631.7873834556
740,1883913.121946536,2002463.5780103798
741,1783874.8732568051,1753197.482917615
742,159756.99243032187,1167676.340533775
743,1256686.7851791445,1340593.5530957812
744,1013139.4412351553,1156552.930545264
745,1954059.6727835452,1962933.069592824
746,1219146.8207562855,1305476.4802809847
747,1094932.2517085494,1399371.1823889695
748,2022078.66523089,1971885.4169917013
749,1510157.2740417407,1515652.468504917
750,1050730.4870306423,1179010.1799140908
751,779671.1583559571,980248.1586159207
752,993149.093901495,1142715.5786600418
753,1039017.746220401,1184263.818498462
754,1201687.9989657458,1279974.9115858802
755,1274835.103328453,1345250.2930161122
756,1688985.7333723423,1671688.2890531602
757,1742593.1806983713,1735959.0400336222
758,720082.0492118711,954291.4884920684
759,964597.8088308679,1419536.9666288847
760,1679475.7211190579,1666032.9574655003
761,1042158.5247725288,1190808.6140007752
762,1420738.5824875506,1448700.0255230253
763,186086.3582067443,1136582.8430067445
764,1470670.4468599574,1488332.8631202867
765,1184076.5171040173,1650951.074296425
766,815386.3529348533,1515625.2649348534
767,1196571.1230174687,1284861.8927669225
768,774738.7403848018,983737.0623120576
769,1204066.016145517,1598490.2474015006
770,1748783.1778571222,1738528.976620112
771,1596337.765574019,1584710.047754917
772,1787858.925476812,1753116.1398165592
773,1481257.1559983206,1504816.112435077
774,336276.8337154873,1171814.2381009262
775,711639.2781098917,949577.4980475524
776,1161633.8556451702,1248870.9990172542
777,-1130016.879691707,477628.9463082928
778,1109132.735511101,1222234.4624321098
779,1037388.1626893706,1172170.9234012314
780,1343006.0526122188,1394809.1568239047
781,1395902.2582119997,1438962.6079995835
782,1127278.4406367128,1226328.1234957573
783,1633319.6012765956,1621817.336749012
784,1848323.2353750507,1814469.9848840463
785,1138865.8178151757,1235880.2166110422
786,529684.0966312609,832442.8438816482
787,295190.9519168184,1222113.718341922
788,1585944.492648636,1587527.9796944144
789,905403.1141672708,1086736.0915157935
790,-131540.51471112843,991765.7659555388
791,902062.9124285895,1067529.0913388669
792,1509227.5833144095,1549732.964646985
793,-542208.6256629437,753930.3444703898
794,63743.5899696257,1004084.0415345021
795,1463423.5179015917,1519953.0647146844
796,1786871.7781861199,1767513.6843844743
797,859602.3579615776,1041285.070912815
798,730111.6995765405,1023524.4136995064
799,796794.8166925714,1397995.2041052284
800,1178812.1566044441,1291622.9580412554
801,102771.96070690942,1107881.1283069095
802,1071926.661980612,1488399.9753656776
803,1954211.4556162641,1925189.445050263
804,1507890.1669311696,1526058.9641123966
805,832535.4063227872,1414571.2622557401
806,1654242.1722570579,1650684.9526307648
807,1572538.4787286245,1563081.3905775938
808,951504.0067201606,1101099.0795020957
809,1564837.0887477987,1566223.5050987978
810,28307.514794786926,1073648.3687947872
811,635919.3106291567,1259237.6880364318
812,1552665.187347695,1638952.0284593762
813,1797381.7770230891,1771150.0568159972
814,613554.8726725251,1333165.3643406325
815,1329433.543967292,1422416.6361880705
816,762433.074805801,1358523.8326014262
817,-681739.9602101373,691246.4657898626
818,-255498.08090534073,962269.9434423072
819,1122559.973918446,1224189.4884378137
820,182002.177183012,1131398.524084051
821,302481.97069522034,678923.0155766358
822,1313595.2402419718,1367130.3134067473
823,1184008.6515712168,1261467.751454186
824,-1073993.1696429062,494485.5223570939
825,1741061.388933097,1720542.8356144715
826,706246.4959192004,945058.7675562123
827,1599698.7304107663,1604274.513809114
828,2149.540480567375,968650.6784823906
829,-97694.68453289499,1045878.791467105
830,1387360.7820614483,1426228.2134742998
831,1672855.1958497348,1655803.5908161819
832,229176.92867388902,1200228.0506738888
833,688227.9796845268,931993.1679126098
834,1492517.466839975,1518464.4842158698
835,1626491.2908819963,1606314.6083969832
836,1329551.0750371132,1660289.7711570652
837,1429169.1166445748,1469229.3426320464
838,1698158.4028373333,1700750.5940247546
839,988420.9794886926,1138058.1478649166
840,1507697.7082141805,1538434.4874193005
841,266401.5059495106,1140329.0410460178
842,523908.71911498375,820772.5065798942
843,1058956.8806641595,1388112.2778826314
844,1171105.607173636,1523594.1225806386
845,486050.35773739556,1303464.2703630074
846,1813819.1584012161,1783742.113486106
847,1354239.3947278503,1398867.6664694336
848,806865.6409603494,1036110.7951392247
849,1665108.9609640033,1653109.2845050672
850,1403494.5557850073,1432822.1900746808
851,1491114.3642486276,1507621.0795617139
852,451475.0500405282,1282674.7638701124
853,1454226.6334639217,1470387.4465363282
854,517968.1534619059,816126.8390627092
855,1070483.0444035667,1194814.4597147475
856,1016485.9959985911,1177509.0905090373
857,1816071.891531824,1775360.919225613
858,1052879.3950662538,1174966.7325130159
859,-952251.0680264306,578891.9779735693
860,1572327.4329163362,1582335.8627945092
861,1826404.751925957,1792683.922658881
862,2249412.631709385,2196602.0246999576
863,-514065.89884887484,803804.1851511251
864,-145374.86014909425,995571.5752509056
865,-1154037.277346114,455649.89465388603
866,-1074664.9974283897,494138.0205716104
867,1053825.0286404418,1175102.2043055424
868,1402776.8057406817,1426337.9906166168
869,-185667.78988261777,955501.8581173823
870,1562427.3240857024,1597303.565431111
871,1222791.4498228163,1633509.5818125324
872,1642227.8705666084,1630960.194996845
873,1052139.1707095297,1170176.1074380379
874,1594259.3901761898,1585383.4997887707
875,1283297.5998627811,1357534.083419335
876,677506.3774883236,920461.096424085
877,1716852.1111600518,1692642.158615284
878,1549864.8602238093,1555989.4738569509
879,1165213.6293710847,1615028.354037751
880,1671612.4567471188,1659921.2600484658
881,613944.725687976,1262888.6575612123
882,1648792.8696872578,1654300.9701818186
883,1642932.0432891925,1644969.3892270534
884,1280476.0723149688,1344045.7603688845
885,112320.91935495159,1103673.424148811
886,727062.8000123602,1372094.981212496
887,1314459.3458463827,1364321.217818945
888,1298616.46755175,1377556.513929741
889,640403.8328634824,925719.9348136915
890,1489849.1025676336,1742683.254523659
891,1229330.5160212307,1307605.9311050097
892,1409249.8214457105,1738068.5747644638
893,1477688.161998836,1497400.702873319
894,989575.6805004837,1575192.2163843866
895,1221417.449242241,1648122.9825253282
896,1398012.3871091604,1421897.1362570305
897,766820.1997951722,981598.1427088749
898,1216171.684890853,1301195.8150892195
899,1349309.9223644491,1398048.4128751785
900,1042154.8829607639,1163699.6240028886
901,1226985.8018047775,1302090.2683915177
902,1060878.1285097322,1184314.2610116955
903,1420781.7065329615,1446980.8579519766
904,637848.1599980401,890432.7588210288
905,965861.597505775,1530400.4019632058
906,617746.96688089,1332391.3579020232
907,1851917.1207593638,1820608.4699925531
908,1828839.9921612004,1795120.6575249797
909,1383844.2098282843,1414113.4726157684
910,1002998.8961330119,1136033.6837420065
911,571084.9576071361,1330782.4487798938
912,1576937.9720503592,1620798.1892272336
913,1359084.747134971,1413466.6265838537
914,1646265.2017405597,1629071.3752501903
915,1232884.1224329981,1682787.1144380928
916,621456.9927019664,1357698.694279323
917,530517.9010915292,1368843.3770915288
918,1681912.665796306,1877353.1153642174
919,1289456.5777610275,1355193.8150184113
920,1200139.9580340032,1284836.0892346806
921,-983155.3193737842,547987.7266262156
922,1495116.4088409138,1523809.1201773111
923,761601.6450948934,988072.1639578613
924,1747162.0159314899,1737327.7349346993
925,1970374.590639832,1981510.3268193512
926,1571508.7421907457,1568419.6716363635
927,1149790.7588615993,1248782.2901812622
928,1201037.0803290755,1649308.1226975236
929,1722784.9642593574,1700768.4264880328
930,1366305.846872777,1433414.3151619192
931,1437232.4987907019,1467284.0969657558
932,260133.67625741428,1058943.93558844
933,493608.00786145823,1331322.9878614582
934,1490730.4618157435,1500224.8955929081
935,1335841.190537941,1384425.7679723485
936,1385883.5750166043,1717694.8702035563
937,1114364.642047403,1581724.6314696313
938,889497.3671648058,1068929.388543855
939,1688724.2334242482,1667655.1113070475
940,1418477.6607637163,1448972.0600264648
941,1195592.889449015,1539551.1622999269
942,973981.8852975342,1126005.542895003
943,1233503.8735364564,1591041.5822472183
944,238273.6509489828,1147600.612850002
945,877024.2372270823,1047470.7388199735
946,862047.8025225353,1039892.2999043869
947,-433828.78551336273,808969.368486637
948,1711471.1591634895,1691371.0086858033
949,1530196.1035983157,1783540.170754516
950,-983969.6932881747,525443.5107118252
951,1254326.4683934562,1524624.8333360394
952,1378568.2090898869,1413189.3324601108
953,1785311.5308957212,1762058.3313692736
954,1522167.7962555035,1543931.2818311243
955,1692822.683740583,1725097.5548294014
956,1227535.741644013,1298534.529360816
957,1543773.6889061234,1575392.2707924703
958,1420207.7597557732,1458252.6462477418
959,1516601.8086481695,1700385.663553607
960,1367166.4854661247,1402286.01430534
961,1165370.9879665533,1517294.5811386995
962,1622367.9090131873,1627472.0197739452
963,1235745.145406491,1358086.2351936868
964,-695744.7819461453,697101.8420538546
965,1689744.0091667257,1753792.8011994518
966,508022.1684635264,1228024.5020202296
967,1376788.3513069502,1691764.6901692008
968,1322458.584093299,1379975.3591908703
969,1207006.0452392278,1283406.3469580202
970,1317696.5757604,1375788.2518267902
971,711634.0666710377,940852.0750839282
972,1273155.070233747,1361461.925047961
973,1590435.0458046366,1633094.9799781693
974,1333435.1522159083,1386377.4637463607
975,913787.7543995831,1076553.31465855
976,863449.4298692751,1487175.6037459264
977,1506815.2481653264,1802833.4457716236
978,1279001.7238303688,1338163.4980935422
979,1521408.0505859307,1528851.6084792195
980,1083208.1612924226,1229755.1163716312
981,1640769.20371835,1669118.0850321325
982,1118805.606828874,1513649.247610588
983,1202211.7918671165,1588927.1436503362
984,1757276.700466668,1725546.89533486
985,1210972.5569415565,1286850.4031583925
986,1201036.6022061708,1294936.681057567
987,1587096.8381232608,1599022.294620244
988,1769106.4855413279,1747544.826193646
989,1855901.6051914552,1820765.1692164831
990,1462592.7136829712,1647743.2112383984
991,-67368.23939205077,1017681.4256056569
992,1930040.4273761052,1884402.3657090147
993,1461763.8481316024,1702591.9105808781
994,1779857.605010454,1767813.780254044
995,284393.367781191,1235221.8097811912
996,1615409.1202364895,1612236.9560347705
997,674877.6699690326,1431804.7985450327
998,-322722.85162015713,914638.0723798427
999,1200097.337475202,1629786.8580032017
1000,606049.7076227586,874941.2507387568
